NOC,Year,isHost,Gold,Total,gold_ratio,total_ratio,Avg_X_Gold,Avg_X_Total,AthletesCount,CountryNum,MedalCounts,Frequency,AvgMedalCounts
Thailand,2024,0,1,6,0.00304878,0.005774783,1,4.5,58,128,41,18,2.277777778
Indonesia,1988,0,0,1,0,0.00135318,0,1,43,62,40,17,2.352941176
Indonesia,1992,0,2,5,0.007692308,0.006134969,2,5,51,62,40,17,2.352941176
Indonesia,1996,0,1,4,0.003690037,0.004750594,1,4,45,62,40,17,2.352941176
Indonesia,2000,0,1,6,0.003333333,0.006472492,1,4,54,62,40,17,2.352941176
Indonesia,2004,0,1,4,0.003322259,0.004319654,1.25,4.75,39,62,40,17,2.352941176
Indonesia,2008,0,1,6,0.003311258,0.006263048,1,5,26,62,40,17,2.352941176
Indonesia,2012,0,0,3,0,0.003125,0.75,4.75,22,62,40,17,2.352941176
Indonesia,2016,0,1,3,0.003267974,0.00308642,0.75,4,31,62,40,17,2.352941176
Indonesia,2020,0,1,5,0.002941176,0.00462963,0.75,4.25,35,62,40,17,2.352941176
Indonesia,2024,0,2,3,0.006097561,0.002887392,1,3.5,36,62,40,17,2.352941176
Chinese Taipei,1984,0,0,1,0,0.001453488,0,1,52,26,41,16,2.5625
Chinese Taipei,1992,0,0,1,0,0.001226994,0,1,38,26,41,16,2.5625
Chinese Taipei,1996,0,0,1,0,0.001187648,0,1,107,26,41,16,2.5625
Chinese Taipei,2000,0,0,5,0,0.005393743,0,2,75,26,41,16,2.5625
Chinese Taipei,2004,0,2,5,0.006644518,0.005399568,0.5,3,104,26,41,16,2.5625
Chinese Taipei,2008,0,1,4,0.003311258,0.004175365,0.75,3.75,92,26,41,16,2.5625
Chinese Taipei,2012,0,1,2,0.00330033,0.002083333,1,4,55,26,41,16,2.5625
Chinese Taipei,2016,0,1,3,0.003267974,0.00308642,1.25,3.5,67,26,41,16,2.5625
Chinese Taipei,2020,0,2,12,0.005882353,0.011111111,1.25,5.25,117,26,41,16,2.5625
Chinese Taipei,2024,0,2,7,0.006097561,0.006737247,1.5,6,78,26,41,16,2.5625
Estonia,1920,0,1,3,0.006451613,0.006849315,1,3,20,42,36,14,2.571428571
Estonia,1924,0,1,6,0.007936508,0.015873016,1,6,47,42,36,14,2.571428571
Estonia,1928,0,2,5,0.018181818,0.01529052,2,5,23,42,36,14,2.571428571
Estonia,1936,0,2,7,0.014184397,0.016587678,1.5,5.25,36,42,36,14,2.571428571
Estonia,1992,0,1,2,0.003846154,0.002453988,1.5,5,46,42,36,14,2.571428571
Estonia,2000,0,1,3,0.003333333,0.003236246,1.5,4.25,41,42,36,14,2.571428571
Estonia,2004,0,0,3,0,0.003239741,1,3.75,45,42,36,14,2.571428571
Estonia,2008,0,1,2,0.003311258,0.002087683,0.75,2.5,53,42,36,14,2.571428571
Estonia,2012,0,0,2,0,0.002083333,0.5,2.5,36,42,36,14,2.571428571
Estonia,2016,0,0,1,0,0.001028807,0.25,2,49,42,36,14,2.571428571
Estonia,2020,0,1,2,0.002941176,0.001851852,0.5,1.75,42,42,36,14,2.571428571
Lithuania,1992,0,1,2,0.003846154,0.002453988,1,2,54,78,30,11,2.727272727
Lithuania,1996,0,0,1,0,0.001187648,0,1,81,78,30,11,2.727272727
Lithuania,2000,0,2,5,0.006666667,0.005393743,2,5,77,78,30,11,2.727272727
Lithuania,2004,0,1,3,0.003322259,0.003239741,1,2.75,70,78,30,11,2.727272727
Lithuania,2008,0,0,5,0,0.005219207,0.75,3.5,78,78,30,11,2.727272727
Lithuania,2012,0,2,5,0.00660066,0.005208333,1.25,4.5,72,78,30,11,2.727272727
Lithuania,2016,0,0,4,0,0.004115226,0.75,4.25,80,78,30,11,2.727272727
Lithuania,2020,0,0,1,0,0.000925926,0.5,3.75,59,78,30,11,2.727272727
Lithuania,2024,0,0,4,0,0.003849856,0.5,3.5,63,78,30,11,2.727272727
Armenia,1996,0,1,2,0.003690037,0.002375297,1,2,38,4,22,8,2.75
Armenia,2000,0,0,1,0,0.001078749,0,1,26,4,22,8,2.75
Armenia,2008,0,0,5,0,0.005219207,0,5,26,4,22,8,2.75
Armenia,2012,0,0,2,0,0.002083333,0.25,2.5,31,4,22,8,2.75
Armenia,2016,0,1,4,0.003267974,0.004115226,0.25,3,34,4,22,8,2.75
Armenia,2020,0,0,4,0,0.003703704,0.25,3.75,19,4,22,8,2.75
Armenia,2024,0,0,4,0,0.003849856,0.25,3.5,17,4,22,8,2.75
Argentina,1924,0,1,6,0.007936508,0.015873016,1,6,109,3,80,26,3.076923077
Argentina,1928,0,3,7,0.027272727,0.021406728,3,7,98,3,80,26,3.076923077
Argentina,1932,0,3,4,0.024,0.010810811,3,4,47,3,80,26,3.076923077
Argentina,1936,0,2,7,0.014184397,0.016587678,2.25,6,68,3,80,26,3.076923077
Argentina,1948,0,3,7,0.02173913,0.01703163,2.75,6.25,295,3,80,26,3.076923077
Argentina,1952,0,1,5,0.006711409,0.010893246,2.25,5.75,174,3,80,26,3.076923077
Argentina,1956,0,0,2,0,0.004264392,1.5,5.25,44,3,80,26,3.076923077
Argentina,1960,0,0,2,0,0.004338395,1,4,116,3,80,26,3.076923077
Argentina,1964,0,0,1,0,0.001984127,0.25,2.5,148,3,80,26,3.076923077
Argentina,1968,0,0,2,0,0.003795066,0,1.75,132,3,80,26,3.076923077
Argentina,1972,0,0,1,0,0.001666667,0,1.5,123,3,80,26,3.076923077
Argentina,1988,0,0,2,0,0.00270636,0,1.5,134,3,80,26,3.076923077
Argentina,1992,0,0,1,0,0.001226994,0,1.5,111,3,80,26,3.076923077
Argentina,1996,0,0,3,0,0.003562945,0,1.75,221,3,80,26,3.076923077
Argentina,2000,0,0,4,0,0.004314995,0,2.5,165,3,80,26,3.076923077
Argentina,2004,0,2,6,0.006644518,0.006479482,0.5,3.5,179,3,80,26,3.076923077
Argentina,2008,0,2,6,0.006622517,0.006263048,1,4.75,145,3,80,26,3.076923077
Argentina,2012,0,1,4,0.00330033,0.004166667,1.25,5,148,3,80,26,3.076923077
Argentina,2016,0,3,4,0.009803922,0.004115226,2,5,232,3,80,26,3.076923077
Argentina,2020,0,0,3,0,0.002777778,1.5,4.25,208,3,80,26,3.076923077
Argentina,2024,0,1,3,0.00304878,0.002887392,1.25,3.5,154,3,80,26,3.076923077
Mexico,1932,0,0,2,0,0.005405405,0,2,100,82,77,25,3.08
Mexico,1936,0,0,3,0,0.007109005,0,3,32,82,77,25,3.08
Mexico,1948,0,2,5,0.014492754,0.01216545,2,5,149,82,77,25,3.08
Mexico,1952,0,0,1,0,0.002178649,0.5,2.75,85,82,77,25,3.08
Mexico,1956,0,1,2,0.006535948,0.004264392,0.75,2.75,36,82,77,25,3.08
Mexico,1960,0,0,1,0,0.002169197,0.75,2.25,110,82,77,25,3.08
Mexico,1964,0,0,1,0,0.001984127,0.25,1.25,128,82,77,25,3.08
Mexico,1968,1,3,9,0.017241379,0.017077799,1,3.25,446,82,77,25,3.08
Mexico,1972,0,0,1,0,0.001666667,0.75,3,281,82,77,25,3.08
Mexico,1976,0,1,2,0.005050505,0.003262643,1,3.25,137,82,77,25,3.08
Mexico,1980,0,0,4,0,0.006339144,1,4,74,82,77,25,3.08
Mexico,1984,0,2,6,0.008849558,0.00872093,0.75,3.25,155,82,77,25,3.08
Mexico,1988,0,0,2,0,0.00270636,0.75,3.5,144,82,77,25,3.08
Mexico,1992,0,0,1,0,0.001226994,0.5,3.25,140,82,77,25,3.08
Mexico,1996,0,0,1,0,0.001187648,0.5,2.5,111,82,77,25,3.08
Mexico,2000,0,1,6,0.003333333,0.006472492,0.25,2.5,98,82,77,25,3.08
Mexico,2004,0,0,4,0,0.004319654,0.25,3,137,82,77,25,3.08
Mexico,2008,0,2,4,0.006622517,0.004175365,0.75,3.75,103,82,77,25,3.08
Mexico,2012,0,1,8,0.00330033,0.008333333,1,5.5,119,82,77,25,3.08
Mexico,2016,0,0,5,0,0.005144033,0.75,5.25,139,82,77,25,3.08
Mexico,2020,0,0,4,0,0.003703704,0.75,5.25,196,82,77,25,3.08
Mexico,2024,0,0,5,0,0.00481232,0.25,5.5,155,82,77,25,3.08
Slovenia,1992,0,0,2,0,0.002453988,0,2,47,116,31,9,3.444444444
Slovenia,1996,0,0,2,0,0.002375297,0,2,47,116,31,9,3.444444444
Slovenia,2000,0,2,2,0.006666667,0.002157497,2,2,90,116,31,9,3.444444444
Slovenia,2004,0,0,4,0,0.004319654,0.5,2.5,102,116,31,9,3.444444444
Slovenia,2008,0,1,5,0.003311258,0.005219207,0.75,3.25,73,116,31,9,3.444444444
Slovenia,2012,0,1,4,0.00330033,0.004166667,1,3.75,78,116,31,9,3.444444444
Slovenia,2016,0,1,4,0.003267974,0.004115226,0.75,4.25,70,116,31,9,3.444444444
Slovenia,2020,0,3,5,0.008823529,0.00462963,1.5,4.5,64,116,31,9,3.444444444
Slovenia,2024,0,2,3,0.006097561,0.002887392,1.75,4,117,116,31,9,3.444444444
Austria,1896,0,2,5,0.046511628,0.040983607,2,5,8,7,105,30,3.5
Austria,1900,0,0,6,0,0.021126761,1,5.5,26,7,105,30,3.5
Austria,1904,0,1,3,0.010309278,0.010714286,1,4.666666667,7,7,105,30,3.5
Austria,1908,0,0,1,0,0.00308642,0.75,3.75,13,7,105,30,3.5
Austria,1912,0,0,4,0,0.012820513,0.25,3.5,132,7,105,30,3.5
Austria,1924,0,0,4,0,0.010582011,0.25,3,56,7,105,30,3.5
Austria,1928,0,2,3,0.018181818,0.009174312,0.5,3,113,7,105,30,3.5
Austria,1932,0,1,5,0.008,0.013513514,0.75,4,33,7,105,30,3.5
Austria,1936,0,5,17,0.035460993,0.04028436,2,7.25,363,7,105,30,3.5
Austria,1948,0,1,4,0.007246377,0.00973236,2.25,7.25,239,7,105,30,3.5
Austria,1952,0,0,2,0,0.004357298,1.75,7,238,7,105,30,3.5
Austria,1956,0,0,2,0,0.004264392,1.5,6.25,57,7,105,30,3.5
Austria,1960,0,1,2,0.006578947,0.004338395,0.5,2.5,198,7,105,30,3.5
Austria,1968,0,0,4,0,0.007590133,0.25,2.5,59,7,105,30,3.5
Austria,1972,0,0,3,0,0.005,0.25,2.75,143,7,105,30,3.5
Austria,1976,0,0,1,0,0.001631321,0.25,2.5,73,7,105,30,3.5
Austria,1980,0,1,4,0.004901961,0.006339144,0.25,3,92,7,105,30,3.5
Austria,1984,0,1,3,0.004424779,0.004360465,0.5,2.75,130,7,105,30,3.5
Austria,1988,0,1,1,0.004149378,0.00135318,0.75,2.25,96,7,105,30,3.5
Austria,1992,0,0,2,0,0.002453988,0.75,2.5,127,7,105,30,3.5
Austria,1996,0,0,3,0,0.003562945,0.5,2.25,92,7,105,30,3.5
Austria,2000,0,2,3,0.006666667,0.003236246,0.75,2.25,114,7,105,30,3.5
Austria,2004,0,2,7,0.006644518,0.007559395,1,3.75,92,7,105,30,3.5
Austria,2008,0,0,3,0,0.003131524,1,4,93,7,105,30,3.5
Austria,2016,0,0,1,0,0.001028807,1,3.5,85,7,105,30,3.5
Austria,2020,0,1,7,0.002941176,0.006481481,0.75,4.5,103,7,105,30,3.5
Austria,2024,0,2,5,0.006097561,0.00481232,0.75,4,121,7,105,30,3.5
Slovakia,1996,0,1,3,0.003690037,0.003562945,1,3,98,115,33,8,4.125
Slovakia,2000,0,1,5,0.003333333,0.005393743,1,5,132,115,33,8,4.125
Slovakia,2004,0,2,6,0.006644518,0.006479482,2,6,84,115,33,8,4.125
Slovakia,2008,0,3,6,0.009933775,0.006263048,1.75,5,67,115,33,8,4.125
Slovakia,2012,0,0,4,0,0.004166667,1.5,5.25,65,115,33,8,4.125
Slovakia,2016,0,2,4,0.006535948,0.004115226,1.75,5,63,115,33,8,4.125
Slovakia,2020,0,1,4,0.002941176,0.003703704,1.5,4.5,56,115,33,8,4.125
Slovakia,2024,0,0,1,0,0.000962464,0.75,3.25,38,115,33,8,4.125
Ethiopia,1960,0,1,1,0.006578947,0.002169197,1,1,15,43,62,15,4.133333333
Ethiopia,1964,0,1,1,0.006134969,0.001984127,1,1,19,43,62,15,4.133333333
Ethiopia,1968,0,1,2,0.005747126,0.003795066,1,2,26,43,62,15,4.133333333
Ethiopia,1972,0,0,2,0,0.003333333,0.75,1.5,40,43,62,15,4.133333333
Ethiopia,1980,0,2,4,0.009803922,0.006339144,1,2.25,48,43,62,15,4.133333333
Ethiopia,1992,0,1,3,0.003846154,0.003680982,1,2.75,24,43,62,15,4.133333333
Ethiopia,1996,0,2,3,0.007380074,0.003562945,1.25,3,19,43,62,15,4.133333333
Ethiopia,2000,0,4,8,0.013333333,0.008629989,2.25,4.5,27,43,62,15,4.133333333
Ethiopia,2004,0,2,7,0.006644518,0.007559395,2.25,5.25,27,43,62,15,4.133333333
Ethiopia,2008,0,4,7,0.013245033,0.007306889,3,6.25,29,43,62,15,4.133333333
Ethiopia,2012,0,3,8,0.00990099,0.008333333,3.25,7.5,34,43,62,15,4.133333333
Ethiopia,2016,0,1,8,0.003267974,0.008230453,2.5,7.5,38,43,62,15,4.133333333
Ethiopia,2020,0,1,4,0.002941176,0.003703704,2.25,6.75,38,43,62,15,4.133333333
Ethiopia,2024,0,1,4,0.00304878,0.003849856,1.5,6,35,43,62,15,4.133333333
Greece,1896,1,10,47,0.23255814,0.385245902,10,47,148,52,129,31,4.161290323
Greece,1904,0,1,2,0.010309278,0.007142857,5.5,24.5,17,52,129,31,4.161290323
Greece,1908,0,0,4,0,0.012345679,0,4,49,52,129,31,4.161290323
Greece,1912,0,1,2,0.009803922,0.006410256,3,13.75,77,52,129,31,4.161290323
Greece,1920,0,0,1,0,0.002283105,0.5,2.25,98,52,129,31,4.161290323
Greece,1956,0,0,1,0,0.002132196,0.25,2,16,52,129,31,4.161290323
Greece,1960,0,1,1,0.006578947,0.002169197,0.5,1.25,59,52,129,31,4.161290323
Greece,1968,0,0,1,0,0.001897533,0.25,1,44,52,129,31,4.161290323
Greece,1972,0,0,2,0,0.003333333,0.25,1.25,66,52,129,31,4.161290323
Greece,1980,0,1,3,0.004901961,0.004754358,0.5,1.75,45,52,129,31,4.161290323
Greece,1984,0,0,2,0,0.002906977,0.25,2,73,52,129,31,4.161290323
Greece,1988,0,0,1,0,0.00135318,0.25,2,72,52,129,31,4.161290323
Greece,1992,0,2,2,0.007692308,0.002453988,0.75,2,76,52,129,31,4.161290323
Greece,1996,0,4,8,0.014760148,0.009501188,1.5,3.25,180,52,129,31,4.161290323
Greece,2000,0,4,13,0.013333333,0.014023732,2.5,6,175,52,129,31,4.161290323
Greece,2004,1,6,16,0.019933555,0.017278618,4,9.75,499,52,129,31,4.161290323
Greece,2008,0,0,3,0,0.003131524,3.5,10,176,52,129,31,4.161290323
Greece,2012,0,0,2,0,0.002083333,2.5,8.5,115,52,129,31,4.161290323
Greece,2016,0,3,6,0.009803922,0.00617284,2.25,6.75,104,52,129,31,4.161290323
Greece,2020,0,2,4,0.005882353,0.003703704,1.25,3.75,100,52,129,31,4.161290323
Greece,2024,0,1,8,0.00304878,0.007699711,1.5,5,126,52,129,31,4.161290323
Turkey,1936,0,1,2,0.007092199,0.004739336,1,2,62,133,111,25,4.44
Turkey,1948,0,6,12,0.043478261,0.02919708,6,12,87,133,111,25,4.44
Turkey,1952,0,2,3,0.013422819,0.006535948,2,3,58,133,111,25,4.44
Turkey,1956,0,3,7,0.019607843,0.014925373,3,6,28,133,111,25,4.44
Turkey,1960,0,7,9,0.046052632,0.019522777,4.5,7.75,58,133,111,25,4.44
Turkey,1964,0,2,6,0.012269939,0.011904762,3.5,6.25,25,133,111,25,4.44
Turkey,1968,0,2,2,0.011494253,0.003795066,3.5,6,30,133,111,25,4.44
Turkey,1972,0,0,1,0,0.001666667,2.75,4.5,50,133,111,25,4.44
Turkey,1984,0,0,3,0,0.004360465,1,3,62,133,111,25,4.44
Turkey,1988,0,1,2,0.004149378,0.00270636,0.75,2,51,133,111,25,4.44
Turkey,1992,0,2,6,0.007692308,0.007361963,0.75,3,54,133,111,25,4.44
Turkey,1996,0,4,6,0.014760148,0.007125891,1.75,4.25,61,133,111,25,4.44
Turkey,2000,0,3,5,0.01,0.005393743,2.5,4.75,67,133,111,25,4.44
Turkey,2004,0,3,10,0.009966777,0.010799136,3,6.75,74,133,111,25,4.44
Turkey,2008,0,1,5,0.003311258,0.005219207,2.75,6.5,71,133,111,25,4.44
Turkey,2012,0,1,3,0.00330033,0.003125,2,5.75,119,133,111,25,4.44
Turkey,2016,0,1,8,0.003267974,0.008230453,1.5,6.5,119,133,111,25,4.44
Turkey,2020,0,2,13,0.005882353,0.012037037,1.25,7.25,139,133,111,25,4.44
Turkey,2024,0,0,8,0,0.007699711,1,8,165,133,111,25,4.44
South Africa,1908,0,1,2,0.009090909,0.00617284,1,2,33,117,95,21,4.523809524
South Africa,1912,0,4,6,0.039215686,0.019230769,4,6,56,117,95,21,4.523809524
South Africa,1920,0,3,10,0.019354839,0.02283105,3,10,97,117,95,21,4.523809524
South Africa,1924,0,1,3,0.007936508,0.007936508,2.25,5.25,44,117,95,21,4.523809524
South Africa,1928,0,1,3,0.009090909,0.009174312,2.25,5.5,40,117,95,21,4.523809524
South Africa,1932,0,2,5,0.016,0.013513514,1.75,5.25,20,117,95,21,4.523809524
South Africa,1936,0,0,1,0,0.002369668,1,3,54,117,95,21,4.523809524
South Africa,1948,0,2,4,0.014492754,0.00973236,1.25,3.25,43,117,95,21,4.523809524
South Africa,1952,0,2,10,0.013422819,0.021786492,1.5,5,109,117,95,21,4.523809524
South Africa,1956,0,0,4,0,0.008528785,1,4.75,90,117,95,21,4.523809524
South Africa,1960,0,0,3,0,0.006507592,1,5.25,72,117,95,21,4.523809524
South Africa,1992,0,0,2,0,0.002453988,0.5,4.75,141,117,95,21,4.523809524
South Africa,1996,0,3,5,0.011070111,0.005938242,0.75,3.5,111,117,95,21,4.523809524
South Africa,2000,0,0,5,0,0.005393743,0.75,3.75,161,117,95,21,4.523809524
South Africa,2004,0,1,6,0.003322259,0.006479482,1,4.5,128,117,95,21,4.523809524
South Africa,2008,0,0,1,0,0.001043841,1,4.25,179,117,95,21,4.523809524
South Africa,2012,0,4,6,0.01320132,0.00625,1.25,4.5,145,117,95,21,4.523809524
South Africa,2016,0,2,10,0.006535948,0.010288066,1.75,5.75,155,117,95,21,4.523809524
South Africa,2020,0,1,3,0.002941176,0.002777778,1.75,5,211,117,95,21,4.523809524
South Africa,2024,0,1,6,0.00304878,0.005774783,2,6.25,161,117,95,21,4.523809524
Iran,1948,0,0,1,0,0.00243309,0,1,39,63,88,19,4.631578947
Iran,1952,0,0,7,0,0.015250545,0,7,23,63,88,19,4.631578947
Iran,1956,0,2,5,0.013071895,0.010660981,2,5,17,63,88,19,4.631578947
Iran,1960,0,0,4,0,0.00867679,0.5,4.25,24,63,88,19,4.631578947
Iran,1964,0,0,2,0,0.003968254,0.5,4.5,96,63,88,19,4.631578947
Iran,1968,0,2,5,0.011494253,0.009487666,1,4,14,63,88,19,4.631578947
Iran,1972,0,0,3,0,0.005,0.5,3.5,56,63,88,19,4.631578947
Iran,1976,0,0,2,0,0.003262643,0.5,3,104,63,88,19,4.631578947
Iran,1988,0,0,1,0,0.00135318,0.5,2.75,26,63,88,19,4.631578947
Iran,1992,0,0,3,0,0.003680982,0,2.25,44,63,88,19,4.631578947
Iran,1996,0,1,3,0.003690037,0.003562945,0.25,2.25,18,63,88,19,4.631578947
Iran,2000,0,3,4,0.01,0.004314995,1,2.75,34,63,88,19,4.631578947
Iran,2004,0,2,6,0.006644518,0.006479482,1.5,4,37,63,88,19,4.631578947
Iran,2008,0,1,2,0.003311258,0.002087683,1.75,3.75,55,63,88,19,4.631578947
Iran,2012,0,7,13,0.02310231,0.013541667,3.25,6.25,57,63,88,19,4.631578947
Iran,2016,0,3,8,0.009803922,0.008230453,3.25,7.25,67,63,88,19,4.631578947
Iran,2020,0,3,7,0.008823529,0.006481481,3.5,7.5,76,63,88,19,4.631578947
Iran,2024,0,3,12,0.009146341,0.011549567,4,10,46,63,88,19,4.631578947
Jamaica,1948,0,1,3,0.007246377,0.00729927,1,3,26,69,94,19,4.947368421
Jamaica,1952,0,2,5,0.013422819,0.010893246,2,5,16,69,94,19,4.947368421
Jamaica,1968,0,0,1,0,0.001897533,0,1,35,69,94,19,4.947368421
Jamaica,1972,0,0,1,0,0.001666667,0.75,2.5,51,69,94,19,4.947368421
Jamaica,1976,0,1,2,0.005050505,0.003262643,0.75,2.25,36,69,94,19,4.947368421
Jamaica,1980,0,0,3,0,0.004754358,0.25,1.75,32,69,94,19,4.947368421
Jamaica,1984,0,0,3,0,0.004360465,0.25,2.25,75,69,94,19,4.947368421
Jamaica,1988,0,0,2,0,0.00270636,0.25,2.5,49,69,94,19,4.947368421
Jamaica,1992,0,0,4,0,0.004907975,0,3,51,69,94,19,4.947368421
Jamaica,1996,0,1,6,0.003690037,0.007125891,0.25,3.75,69,69,94,19,4.947368421
Jamaica,2000,0,0,9,0,0.009708738,0.25,5.25,65,69,94,19,4.947368421
Jamaica,2004,0,2,5,0.006644518,0.005399568,0.75,6,62,69,94,19,4.947368421
Jamaica,2008,0,5,11,0.016556291,0.011482255,2,7.75,66,69,94,19,4.947368421
Jamaica,2012,0,4,13,0.01320132,0.013541667,2.75,9.5,62,69,94,19,4.947368421
Jamaica,2016,0,6,11,0.019607843,0.011316872,4.25,10,77,69,94,19,4.947368421
Jamaica,2020,0,4,9,0.011764706,0.008333333,4.75,11,87,69,94,19,4.947368421
Jamaica,2024,0,1,6,0.00304878,0.005774783,3.75,9.75,81,69,94,19,4.947368421
Croatia,1992,0,0,3,0,0.003680982,0,3,46,29,48,9,5.333333333
Croatia,1996,0,1,2,0.003690037,0.002375297,1,2,117,29,48,9,5.333333333
Croatia,2000,0,1,2,0.003333333,0.002157497,1,2,108,29,48,9,5.333333333
Croatia,2004,0,1,5,0.003322259,0.005399568,0.75,3,100,29,48,9,5.333333333
Croatia,2008,0,0,5,0,0.005219207,0.75,3.5,125,29,48,9,5.333333333
Croatia,2012,0,3,6,0.00990099,0.00625,1.25,4.5,118,29,48,9,5.333333333
Croatia,2016,0,5,10,0.016339869,0.010288066,2.25,6.5,93,29,48,9,5.333333333
Croatia,2020,0,3,8,0.008823529,0.007407407,2.75,7.25,74,29,48,9,5.333333333
Croatia,2024,0,2,7,0.006097561,0.006737247,3.25,7.75,85,29,48,9,5.333333333
North Korea,1972,0,1,5,0.005128205,0.008333333,1,5,83,93,60,11,5.454545455
North Korea,1976,0,1,2,0.005050505,0.003262643,1,2,40,93,60,11,5.454545455
North Korea,1980,0,0,5,0,0.00792393,0,5,121,93,60,11,5.454545455
North Korea,1992,0,4,9,0.015384615,0.011042945,1.5,5.25,123,93,60,11,5.454545455
North Korea,1996,0,2,5,0.007380074,0.005938242,1.75,5.25,36,93,60,11,5.454545455
North Korea,2000,0,0,4,0,0.004314995,1.5,5.75,47,93,60,11,5.454545455
North Korea,2004,0,0,5,0,0.005399568,1.5,5.75,71,93,60,11,5.454545455
North Korea,2008,0,2,6,0.006622517,0.006263048,1,5,66,93,60,11,5.454545455
North Korea,2012,0,4,6,0.01320132,0.00625,1.5,5.25,57,93,60,11,5.454545455
North Korea,2016,0,2,7,0.006535948,0.007201646,2,6,38,93,60,11,5.454545455
North Korea,2024,0,0,6,0,0.005774783,2,6.25,18,93,60,11,5.454545455
Belgium,1900,0,6,17,0.0625,0.059859155,6,17,100,13,169,29,5.827586207
Belgium,1908,0,1,8,0.009090909,0.024691358,1,8,99,13,169,29,5.827586207
Belgium,1912,0,2,6,0.019607843,0.019230769,2,6,72,13,169,29,5.827586207
Belgium,1920,1,14,36,0.090322581,0.082191781,5.75,16.75,518,13,169,29,5.827586207
Belgium,1924,0,3,13,0.023809524,0.034391534,5,15.75,234,13,169,29,5.827586207
Belgium,1928,0,0,3,0,0.009174312,4.75,14.5,260,13,169,29,5.827586207
Belgium,1932,0,0,1,0,0.002702703,4.25,13.25,69,13,169,29,5.827586207
Belgium,1936,0,0,3,0,0.007109005,0.75,5,205,13,169,29,5.827586207
Belgium,1948,0,2,7,0.014492754,0.01703163,0.5,3.5,182,13,169,29,5.827586207
Belgium,1952,0,2,4,0.013422819,0.008714597,1,3.75,184,13,169,29,5.827586207
Belgium,1956,0,0,2,0,0.004264392,1,4,82,13,169,29,5.827586207
Belgium,1960,0,0,4,0,0.00867679,1,4.25,150,13,169,29,5.827586207
Belgium,1964,0,2,3,0.012269939,0.005952381,1,3.25,74,13,169,29,5.827586207
Belgium,1968,0,0,2,0,0.003795066,0.5,2.75,106,13,169,29,5.827586207
Belgium,1972,0,0,2,0,0.003333333,0.5,2.75,106,13,169,29,5.827586207
Belgium,1976,0,0,6,0,0.009787928,0.5,3.25,149,13,169,29,5.827586207
Belgium,1980,0,1,1,0.004901961,0.001584786,0.25,2.75,84,13,169,29,5.827586207
Belgium,1984,0,1,4,0.004424779,0.005813953,0.5,3.25,86,13,169,29,5.827586207
Belgium,1988,0,0,2,0,0.00270636,0.5,3.25,85,13,169,29,5.827586207
Belgium,1992,0,0,3,0,0.003680982,0.5,2.5,103,13,169,29,5.827586207
Belgium,1996,0,2,6,0.007380074,0.007125891,0.75,3.75,81,13,169,29,5.827586207
Belgium,2000,0,0,5,0,0.005393743,0.5,4,94,13,169,29,5.827586207
Belgium,2004,0,1,3,0.003322259,0.003239741,0.75,4.25,70,13,169,29,5.827586207
Belgium,2008,0,2,2,0.006622517,0.002087683,1.25,4,112,13,169,29,5.827586207
Belgium,2012,0,0,3,0,0.003125,0.75,3.25,142,13,169,29,5.827586207
Belgium,2016,0,2,6,0.006535948,0.00617284,1.25,3.5,138,13,169,29,5.827586207
Belgium,2020,0,3,7,0.008823529,0.006481481,1.75,4.5,185,13,169,29,5.827586207
Belgium,2024,0,3,10,0.009146341,0.009624639,2,6.5,240,13,169,29,5.827586207
Georgia,1996,0,0,2,0,0.002375297,0,2,42,48,47,8,5.875
Georgia,2000,0,0,6,0,0.006472492,0,6,47,48,47,8,5.875
Georgia,2004,0,2,4,0.006644518,0.004319654,2,4,39,48,47,8,5.875
Georgia,2008,0,3,7,0.009933775,0.007306889,1.25,4.75,38,48,47,8,5.875
Georgia,2012,0,1,6,0.00330033,0.00625,1.5,5.75,36,48,47,8,5.875
Georgia,2016,0,2,7,0.006535948,0.007201646,2,6,45,48,47,8,5.875
Georgia,2020,0,2,8,0.005882353,0.007407407,2,7,36,48,47,8,5.875
Georgia,2024,0,3,7,0.009146341,0.006737247,2,7,38,48,47,8,5.875
Norway,1900,0,0,5,0,0.017605634,0,5,29,95,171,29,5.896551724
Norway,1904,0,2,2,0.020618557,0.007142857,1,3.5,6,95,171,29,5.896551724
Norway,1908,0,2,8,0.018181818,0.024691358,2,8,103,95,171,29,5.896551724
Norway,1912,0,3,10,0.029411765,0.032051282,1.75,6.25,263,95,171,29,5.896551724
Norway,1920,0,13,31,0.083870968,0.070776256,5,12.75,267,95,171,29,5.896551724
Norway,1924,0,5,10,0.03968254,0.026455026,5.75,14.75,105,95,171,29,5.896551724
Norway,1928,0,1,4,0.009090909,0.012232416,5.5,13.75,79,95,171,29,5.896551724
Norway,1936,0,1,6,0.007092199,0.014218009,5,12.75,84,95,171,29,5.896551724
Norway,1948,0,1,7,0.007246377,0.01703163,2,6.75,97,95,171,29,5.896551724
Norway,1952,0,3,5,0.020134228,0.010893246,1.5,5.5,190,95,171,29,5.896551724
Norway,1956,0,1,3,0.006535948,0.006396588,1.5,5.25,29,95,171,29,5.896551724
Norway,1960,0,1,1,0.006578947,0.002169197,1.5,4,50,95,171,29,5.896551724
Norway,1968,0,1,2,0.005747126,0.003795066,1.5,2.75,86,95,171,29,5.896551724
