Country,Year,Sport,Event,Gold,Total_Medals
Russia,2000,Swimming,Swimming Men's 100 metres Breaststroke,0,1
Russia,2000,Swimming,Swimming Men's 100 metres Freestyle,0,1
Russia,2000,Synchronized Swimming,Synchronized Swimming Women's Duet,2,2
Russia,2000,Synchronized Swimming,Synchronized Swimming Women's Team,8,8
Russia,2000,Taekwondo,Taekwondo Women's Heavyweight,0,1
Russia,2000,Tennis,Tennis Men's Singles,1,1
Russia,2000,Tennis,Tennis Women's Singles,0,1
Russia,2000,Trampolining,Trampolining Men's Individual,1,1
Russia,2000,Trampolining,Trampolining Women's Individual,1,1
Russia,2000,Volleyball,Volleyball Men's Volleyball,0,12
Russia,2000,Volleyball,Volleyball Women's Volleyball,0,12
Russia,2000,Water Polo,Water Polo Men's Water Polo,0,12
Russia,2000,Water Polo,Water Polo Women's Water Polo,0,13
Russia,2000,Weightlifting,Weightlifting Men's Middle-Heavyweight,0,1
Russia,2000,Weightlifting,Weightlifting Men's Super-Heavyweight,0,1
Russia,2000,Weightlifting,Weightlifting Women's Middleweight,0,1
Russia,2000,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,1
Russia,2000,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,1
Russia,2000,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,1
Russia,2000,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,1
Russia,2000,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Russia,2000,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",1,1
Russia,2000,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,1
Russia,2000,Wrestling,"Wrestling Men's Welterweight, Freestyle",0,1
Russia,2000,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0,1
Russia,2004,Athletics,Athletics Men's 50 kilometres Walk,0,2
Russia,2004,Athletics,Athletics Men's 800 metres,1,1
Russia,2004,Athletics,Athletics Men's Javelin Throw,0,1
Russia,2004,Athletics,Athletics Men's Triple Jump,0,1
Russia,2004,Athletics,"Athletics Women's 1,500 metres",0,1
Russia,2004,Athletics,Athletics Women's 20 kilometres Walk,0,1
Russia,2004,Athletics,Athletics Women's 4 x 100 metres Relay,0,4
Russia,2004,Athletics,Athletics Women's 4 x 400 metres Relay,0,6
Russia,2004,Athletics,Athletics Women's 400 metres,0,1
Russia,2004,Athletics,Athletics Women's Discus Throw,1,1
Russia,2004,Athletics,Athletics Women's Hammer Throw,1,1
Russia,2004,Athletics,Athletics Women's High Jump,1,1
Russia,2004,Athletics,Athletics Women's Long Jump,1,3
Russia,2004,Athletics,Athletics Women's Pole Vault,1,2
Russia,2004,Athletics,Athletics Women's Triple Jump,0,1
Russia,2004,Basketball,Basketball Women's Basketball,0,12
Russia,2004,Boxing,Boxing Men's Featherweight,1,1
Russia,2004,Boxing,Boxing Men's Light-Flyweight,0,1
Russia,2004,Boxing,Boxing Men's Lightweight,0,1
Russia,2004,Boxing,Boxing Men's Middleweight,1,1
Russia,2004,Boxing,Boxing Men's Super-Heavyweight,1,1
Russia,2004,Boxing,Boxing Men's Welterweight,0,1
Russia,2004,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0,2
Russia,2004,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",0,2
Russia,2004,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",0,1
Russia,2004,Cycling,Cycling Men's Individual Time Trial,1,1
Russia,2004,Cycling,Cycling Men's Points Race,1,1
Russia,2004,Cycling,Cycling Women's Points Race,1,1
Russia,2004,Cycling,"Cycling Women's Road Race, Individual",0,1
Russia,2004,Cycling,Cycling Women's Sprint,0,1
Russia,2004,Diving,Diving Men's Springboard,0,1
Russia,2004,Diving,Diving Women's Springboard,0,1
Russia,2004,Diving,Diving Women's Synchronized Platform,0,2
Russia,2004,Diving,Diving Women's Synchronized Springboard,0,2
Russia,2004,Fencing,"Fencing Men's Foil, Team",0,4
Russia,2004,Fencing,"Fencing Men's Sabre, Team",0,4
Russia,2004,Fencing,"Fencing Men's epee, Individual",0,1
Russia,2004,Fencing,"Fencing Women's epee, Team",4,4
Russia,2004,Gymnastics,Gymnastics Women's Horse Vault,0,1
Russia,2004,Gymnastics,Gymnastics Women's Individual All-Around,0,1
Russia,2004,Gymnastics,Gymnastics Women's Team All-Around,0,6
Russia,2004,Handball,Handball Men's Handball,0,14
Russia,2004,Judo,Judo Men's Half-Middleweight,0,1
Russia,2004,Judo,Judo Men's Heavyweight,0,1
Russia,2004,Judo,Judo Men's Lightweight,0,1
Russia,2004,Judo,Judo Men's Middleweight,0,1
Russia,2004,Judo,Judo Women's Heavyweight,0,1
Russia,2004,Modern Pentathlon,Modern Pentathlon Men's Individual,1,1
Russia,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,6,6
Russia,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,1,2
Russia,2004,Rowing,Rowing Men's Quadruple Sculls,4,4
Russia,2004,Shooting,"Shooting Men's Air Pistol, 10 metres",0,2
Russia,2004,Shooting,"Shooting Men's Free Pistol, 50 metres",1,1
Russia,2004,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,2
Russia,2004,Shooting,"Shooting Men's Running Target, 10 metres",0,2
Russia,2004,Shooting,Shooting Men's Trap,1,1
Russia,2004,Shooting,"Shooting Women's Air Rifle, 10 metres",0,1
Russia,2004,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1,1
Russia,2004,Swimming,Swimming Women's 200 metres Backstroke,0,1
Russia,2004,Synchronized Swimming,Synchronized Swimming Women's Duet,2,2
Russia,2004,Synchronized Swimming,Synchronized Swimming Women's Team,9,9
Russia,2004,Trampolining,Trampolining Men's Individual,0,1
Russia,2004,Volleyball,Volleyball Men's Volleyball,0,12
Russia,2004,Volleyball,Volleyball Women's Volleyball,0,10
Russia,2004,Water Polo,Water Polo Men's Water Polo,0,13
Russia,2004,Weightlifting,Weightlifting Men's Heavyweight,1,2
Russia,2004,Weightlifting,Weightlifting Men's Middle-Heavyweight,0,2
Russia,2004,Weightlifting,Weightlifting Women's Heavyweight,0,2
Russia,2004,Weightlifting,Weightlifting Women's Light-Heavyweight,0,1
Russia,2004,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,1
Russia,2004,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0,1
Russia,2004,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,1
Russia,2004,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0,1
Russia,2004,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,1
Russia,2004,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,1
Russia,2004,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0,1
Russia,2004,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",1,1
Russia,2004,Wrestling,"Wrestling Men's Welterweight, Freestyle",0,1
Russia,2004,Wrestling,"Wrestling Women's Heavyweight, Freestyle",0,1
Russia,2008,Archery,Archery Men's Individual,0,1
Russia,2008,Athletics,Athletics Men's 20 kilometres Walk,1,1
Russia,2008,Athletics,Athletics Men's 50 kilometres Walk,0,1
Russia,2008,Athletics,Athletics Men's High Jump,1,2
Russia,2008,Athletics,Athletics Men's Pole Vault,0,1
Russia,2008,Athletics,Athletics Women's 20 kilometres Walk,1,1
Russia,2008,Athletics,"Athletics Women's 3,000 metres Steeplechase",1,2
Russia,2008,Athletics,Athletics Women's 4 x 100 metres Relay,4,4
Russia,2008,Athletics,Athletics Women's 4 x 400 metres Relay,0,6
Russia,2008,Athletics,Athletics Women's Heptathlon,0,1
Russia,2008,Athletics,Athletics Women's High Jump,0,1
Russia,2008,Athletics,Athletics Women's Javelin Throw,0,1
Russia,2008,Athletics,Athletics Women's Long Jump,0,1
Russia,2008,Athletics,Athletics Women's Pole Vault,1,2
Russia,2008,Athletics,Athletics Women's Triple Jump,0,1
Russia,2008,Basketball,Basketball Women's Basketball,0,12
Russia,2008,Boxing,Boxing Men's Flyweight,0,1
Russia,2008,Boxing,Boxing Men's Heavyweight,1,1
Russia,2008,Boxing,Boxing Men's Lightweight,1,1
Russia,2008,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",0,2
Russia,2008,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",0,2
Russia,2008,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",1,1
Russia,2008,Cycling,Cycling Men's Madison,0,2
Russia,2008,Cycling,"Cycling Men's Road Race, Individual",0,1
Russia,2008,Cycling,"Cycling Women's Mountainbike, Cross-Country",0,1
Russia,2008,Diving,Diving Men's Platform,0,1
Russia,2008,Diving,Diving Men's Synchronized Platform,0,2
Russia,2008,Diving,Diving Men's Synchronized Springboard,0,2
Russia,2008,Diving,Diving Women's Springboard,0,1
Russia,2008,Diving,Diving Women's Synchronized Springboard,0,2
Russia,2008,Fencing,"Fencing Women's Foil, Team",4,4
Russia,2008,Gymnastics,Gymnastics Men's Floor Exercise,0,1
Russia,2008,Gymnastics,Gymnastics Men's Horse Vault,0,1
Russia,2008,Handball,Handball Women's Handball,0,14
Russia,2008,Modern Pentathlon,Modern Pentathlon Men's Individual,1,1
Russia,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,6,6
Russia,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,1,1
Russia,2008,Shooting,"Shooting Men's Free Pistol, 50 metres",0,1
Russia,2008,Shooting,Shooting Men's Trap,0,1
Russia,2008,Shooting,"Shooting Women's Air Pistol, 10 metres",0,1
Russia,2008,Shooting,"Shooting Women's Air Rifle, 10 metres",0,1
Russia,2008,Swimming,Swimming Men's 100 metres Backstroke,0,1
Russia,2008,Swimming,Swimming Men's 200 metres Backstroke,0,1
Russia,2008,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0,5
Russia,2008,Swimming,Swimming Women's 10 kilometres Open Water,1,1
Russia,2008,Synchronized Swimming,Synchronized Swimming Women's Duet,2,2
Russia,2008,Synchronized Swimming,Synchronized Swimming Women's Team,9,9
Russia,2008,Tennis,Tennis Women's Singles,1,3
Russia,2008,Volleyball,Volleyball Men's Volleyball,0,12
Russia,2008,Weightlifting,Weightlifting Men's Heavyweight,0,2
Russia,2008,Weightlifting,Weightlifting Men's Middle-Heavyweight,0,1
Russia,2008,Weightlifting,Weightlifting Men's Super-Heavyweight,0,1
Russia,2008,Weightlifting,Weightlifting Women's Heavyweight,0,1
Russia,2008,Weightlifting,Weightlifting Women's Light-Heavyweight,0,1
Russia,2008,Weightlifting,Weightlifting Women's Lightweight,0,1
Russia,2008,Wrestling,"Wrestling Men's Featherweight, Freestyle",0,1
Russia,2008,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,1
Russia,2008,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,1
Russia,2008,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,1
Russia,2008,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0,1
Russia,2008,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,1
Russia,2008,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,1
Russia,2008,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,1
Russia,2008,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0,1
Russia,2008,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,1
Russia,2008,Wrestling,"Wrestling Women's Middleweight, Freestyle",0,1
Russia,2012,Athletics,Athletics Men's 50 kilometres Walk,1,1
Russia,2012,Athletics,Athletics Men's High Jump,1,1
Russia,2012,Athletics,Athletics Women's 20 kilometres Walk,1,2
Russia,2012,Athletics,"Athletics Women's 3,000 metres Steeplechase",1,1
Russia,2012,Athletics,Athletics Women's 4 x 400 metres Relay,0,6
Russia,2012,Athletics,Athletics Women's 400 metres Hurdles,1,1
Russia,2012,Athletics,Athletics Women's 800 metres,1,2
Russia,2012,Athletics,Athletics Women's Discus Throw,0,1
Russia,2012,Athletics,Athletics Women's Hammer Throw,1,1
Russia,2012,Athletics,Athletics Women's Heptathlon,0,1
Russia,2012,Athletics,Athletics Women's High Jump,1,2
Russia,2012,Athletics,Athletics Women's Long Jump,0,1
Russia,2012,Athletics,Athletics Women's Marathon,0,1
Russia,2012,Athletics,Athletics Women's Pole Vault,0,1
Russia,2012,Athletics,Athletics Women's Shot Put,0,1
Russia,2012,Badminton,Badminton Women's Doubles,0,2
Russia,2012,Basketball,Basketball Men's Basketball,0,12
Russia,2012,Boxing,Boxing Men's Flyweight,0,1
Russia,2012,Boxing,Boxing Men's Light-Flyweight,0,1
Russia,2012,Boxing,Boxing Men's Light-Heavyweight,1,1
Russia,2012,Boxing,Boxing Men's Welterweight,0,1
Russia,2012,Boxing,Boxing Women's Lightweight,0,1
Russia,2012,Boxing,Boxing Women's Middleweight,0,1
Russia,2012,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0,2
Russia,2012,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0,1
Russia,2012,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",2,2
Russia,2012,Cycling,Cycling Women's Individual Time Trial,0,1
Russia,2012,Cycling,"Cycling Women's Road Race, Individual",0,1
Russia,2012,Diving,Diving Men's Springboard,1,1
Russia,2012,Diving,Diving Men's Synchronized Springboard,0,2
Russia,2012,Fencing,"Fencing Men's Sabre, Individual",0,1
Russia,2012,Fencing,"Fencing Women's Foil, Team",0,4
Russia,2012,Fencing,"Fencing Women's Sabre, Individual",0,1
Russia,2012,Gymnastics,Gymnastics Men's Floor Exercise,0,1
Russia,2012,Gymnastics,Gymnastics Men's Horse Vault,0,1
Russia,2012,Gymnastics,Gymnastics Women's Floor Exercise,0,1
Russia,2012,Gymnastics,Gymnastics Women's Horse Vault,0,1
Russia,2012,Gymnastics,Gymnastics Women's Individual All-Around,0,2
Russia,2012,Gymnastics,Gymnastics Women's Team All-Around,0,5
Russia,2012,Gymnastics,Gymnastics Women's Uneven Bars,1,1
Russia,2012,Judo,Judo Men's Extra-Lightweight,1,1
Russia,2012,Judo,Judo Men's Half-Heavyweight,1,1
Russia,2012,Judo,Judo Men's Half-Middleweight,0,1
Russia,2012,Judo,Judo Men's Heavyweight,0,1
Russia,2012,Judo,Judo Men's Lightweight,1,1
Russia,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,6,6
Russia,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,1,2
Russia,2012,Shooting,Shooting Men's Double Trap,0,1
Russia,2012,Swimming,Swimming Men's 100 metres Butterfly,0,1
Russia,2012,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,6
Russia,2012,Swimming,Swimming Women's 200 metres Backstroke,0,1
Russia,2012,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Russia,2012,Synchronized Swimming,Synchronized Swimming Women's Duet,2,2
Russia,2012,Synchronized Swimming,Synchronized Swimming Women's Team,9,9
Russia,2012,Taekwondo,Taekwondo Men's Flyweight,0,1
Russia,2012,Taekwondo,Taekwondo Women's Heavyweight,0,1
Russia,2012,Tennis,Tennis Women's Doubles,0,2
Russia,2012,Tennis,Tennis Women's Singles,0,1
Russia,2012,Trampolining,Trampolining Men's Individual,0,1
Russia,2012,Volleyball,Volleyball Men's Volleyball,12,12
Russia,2012,Weightlifting,Weightlifting Men's Light-Heavyweight,0,1
Russia,2012,Weightlifting,Weightlifting Men's Middle-Heavyweight,0,1
Russia,2012,Weightlifting,Weightlifting Men's Super-Heavyweight,0,1
Russia,2012,Weightlifting,Weightlifting Women's Heavyweight,0,1
Russia,2012,Weightlifting,Weightlifting Women's Middleweight,0,1
Russia,2012,Weightlifting,Weightlifting Women's Super-Heavyweight,0,1
Russia,2012,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,1
Russia,2012,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0,1
Russia,2012,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0,1
Russia,2012,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,1
Russia,2012,Wrestling,"Wrestling Men's Lightweight, Freestyle",0,1
Russia,2012,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0,1
Russia,2012,Wrestling,"Wrestling Men's Middleweight, Freestyle",0,1
Russia,2012,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Russia,2012,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0,1
Russia,2012,Wrestling,"Wrestling Women's Heavyweight, Freestyle",1,1
Russia,2012,Wrestling,"Wrestling Women's Middleweight, Freestyle",0,1
Russia,2016,Archery,Archery Women's Team,0,3
Russia,2016,Boxing,Boxing Men's Bantamweight,0,1
Russia,2016,Boxing,Boxing Men's Heavyweight,1,1
Russia,2016,Boxing,Boxing Men's Light-Welterweight,0,1
Russia,2016,Boxing,Boxing Women's Lightweight,0,1
Russia,2016,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0,1
Russia,2016,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0,1
Russia,2016,Cycling,Cycling Men's Sprint,0,1
Russia,2016,Cycling,Cycling Women's Individual Time Trial,0,1
Russia,2016,Cycling,Cycling Women's Team Sprint,0,2
Russia,2016,Fencing,"Fencing Men's Foil, Individual",0,1
Russia,2016,Fencing,"Fencing Men's Foil, Team",3,3
Russia,2016,Fencing,"Fencing Women's Foil, Individual",1,1
Russia,2016,Fencing,"Fencing Women's Sabre, Individual",1,2
Russia,2016,Fencing,"Fencing Women's Sabre, Team",4,4
Russia,2016,Fencing,"Fencing Women's epee, Team",0,4
Russia,2016,Gymnastics,Gymnastics Men's Horse Vault,0,1
Russia,2016,Gymnastics,Gymnastics Men's Parallel Bars,0,1
Russia,2016,Gymnastics,Gymnastics Men's Rings,0,1
Russia,2016,Gymnastics,Gymnastics Men's Team All-Around,0,5
Russia,2016,Gymnastics,Gymnastics Women's Horse Vault,0,1
Russia,2016,Gymnastics,Gymnastics Women's Individual All-Around,0,1
Russia,2016,Gymnastics,Gymnastics Women's Team All-Around,0,5
Russia,2016,Gymnastics,Gymnastics Women's Uneven Bars,1,1
Russia,2016,Handball,Handball Women's Handball,15,15
Russia,2016,Judo,Judo Men's Extra-Lightweight,1,1
Russia,2016,Judo,Judo Men's Half-Middleweight,1,1
Russia,2016,Judo,Judo Women's Half-Lightweight,0,1
Russia,2016,Modern Pentathlon,Modern Pentathlon Men's Individual,1,1
Russia,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,5,5
Russia,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,1,2
Russia,2016,Sailing,Sailing Women's Windsurfer,0,1
Russia,2016,Shooting,"Shooting Men's Air Rifle, 10 metres",0,1
Russia,2016,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,1
Russia,2016,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0,1
Russia,2016,Shooting,"Shooting Women's Air Pistol, 10 metres",0,1
Russia,2016,Swimming,Swimming Men's 200 metres Backstroke,0,1
Russia,2016,Swimming,Swimming Men's 200 metres Breaststroke,0,1
Russia,2016,Swimming,Swimming Women's 100 metres Breaststroke,0,1
Russia,2016,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Russia,2016,Synchronized Swimming,Synchronized Swimming Women's Duet,2,2
Russia,2016,Synchronized Swimming,Synchronized Swimming Women's Team,9,9
Russia,2016,Taekwondo,Taekwondo Men's Featherweight,0,1
Russia,2016,Tennis,Tennis Women's Doubles,2,2
Russia,2016,Water Polo,Water Polo Women's Water Polo,0,13
Russia,2016,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,1
Russia,2016,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,1
Russia,2016,Wrestling,"Wrestling Men's Middleweight, Freestyle",0,1
Russia,2016,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Russia,2016,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,1
Russia,2016,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,1
Russia,2016,Wrestling,"Wrestling Women's Heavyweight, Freestyle",0,1
Russia,2016,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",0,1
Russia,2016,Wrestling,"Wrestling Women's Lightweight, Freestyle",0,1
Russia,2024,Boxing,Women's 75kg,0,1
Russia,2024,Rowing,Men's Single Sculls,0,1
Russia,2024,Tennis,Women's Doubles,0,2
Russia,2024,Trampoline Gymnastics,Men,1,1
Russia,2024,Trampoline Gymnastics,Women,0,1
Russia,2024,Weightlifting,Men's 102kg,0,1
Saint Lucia,2024,Athletics,Women's 100m,1,1
Saint Lucia,2024,Athletics,Women's 200m,0,1
San Marino,2020,Shooting,Trap Mixed Team,0,2
San Marino,2020,Shooting,Trap Women,0,1
San Marino,2020,Wrestling,Men's Freestyle 86kg,0,1
Saudi Arabia,2000,Athletics,Athletics Men's 400 metres Hurdles,0,1
Saudi Arabia,2000,Equestrianism,"Equestrianism Mixed Jumping, Individual",0,1
Saudi Arabia,2012,Equestrianism,"Equestrianism Mixed Jumping, Team",0,4
Saudi Arabia,2020,Karate,Men's Kumite +75kg,0,1
Senegal,1988,Athletics,Athletics Men's 400 metres Hurdles,0,1
Serbia,1924,Gymnastics,Gymnastics Men's Horizontal Bar,1,1
Serbia,1924,Gymnastics,Gymnastics Men's Individual All-Around,1,1
Serbia,1928,Gymnastics,Gymnastics Men's Horse Vault,0,1
Serbia,1928,Gymnastics,Gymnastics Men's Individual All-Around,0,1
Serbia,1928,Gymnastics,Gymnastics Men's Parallel Bars,0,1
Serbia,1928,Gymnastics,Gymnastics Men's Rings,1,1
Serbia,1928,Gymnastics,Gymnastics Men's Team All-Around,0,8
Serbia,1936,Gymnastics,Gymnastics Men's Rings,0,1
Serbia,1948,Athletics,Athletics Men's Hammer Throw,0,1
Serbia,1948,Football,Football Men's Football,0,15
Serbia,1952,Football,Football Men's Football,0,11
Serbia,1952,Rowing,Rowing Men's Coxless Fours,4,4
Serbia,1952,Water Polo,Water Polo Men's Water Polo,0,9
Serbia,1956,Athletics,Athletics Men's Marathon,0,1
Serbia,1956,Football,Football Men's Football,0,14
Serbia,1956,Water Polo,Water Polo Men's Water Polo,0,8
Serbia,1960,Football,Football Men's Football,16,16
Serbia,1960,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0,1
Serbia,1964,Gymnastics,Gymnastics Men's Horizontal Bar,0,1
Serbia,1964,Gymnastics,Gymnastics Men's Pommelled Horse,1,1
Serbia,1964,Water Polo,Water Polo Men's Water Polo,0,11
Serbia,1964,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0,1
Serbia,1964,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Serbia,1968,Basketball,Basketball Men's Basketball,0,12
Serbia,1968,Boxing,Boxing Men's Lightweight,0,1
Serbia,1968,Gymnastics,Gymnastics Men's Pommelled Horse,1,1
Serbia,1968,Swimming,Swimming Women's 100 metres Breaststroke,1,1
Serbia,1968,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Serbia,1968,Water Polo,Water Polo Men's Water Polo,11,11
Serbia,1968,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0,1
Serbia,1968,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0,1
Serbia,1972,Boxing,Boxing Men's Light-Heavyweight,1,1
Serbia,1972,Boxing,Boxing Men's Light-Welterweight,0,1
Serbia,1972,Handball,Handball Men's Handball,14,14
Serbia,1972,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1
Serbia,1972,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0,1
Serbia,1976,Basketball,Basketball Men's Basketball,0,12
Serbia,1976,Boxing,Boxing Men's Light-Middleweight,0,1
Serbia,1976,Boxing,Boxing Men's Lightweight,0,1
Serbia,1976,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,1
Serbia,1976,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",0,1
Serbia,1976,Judo,Judo Men's Middleweight,0,1
Serbia,1976,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",0,1
Serbia,1976,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Serbia,1980,Basketball,Basketball Men's Basketball,12,12
Serbia,1980,Basketball,Basketball Women's Basketball,0,12
Serbia,1980,Boxing,Boxing Men's Light-Heavyweight,1,1
Serbia,1980,Handball,Handball Women's Handball,0,14
Serbia,1980,Judo,Judo Men's Heavyweight,0,1
Serbia,1980,Rowing,Rowing Men's Coxed Pairs,0,3
Serbia,1980,Rowing,Rowing Men's Double Sculls,0,2
Serbia,1980,Water Polo,Water Polo Men's Water Polo,0,11
Serbia,1980,Wrestling,"Wrestling Men's Lightweight, Freestyle",0,1
Serbia,1984,Basketball,Basketball Men's Basketball,0,12
Serbia,1984,Boxing,Boxing Men's Flyweight,0,1
Serbia,1984,Boxing,Boxing Men's Light-Heavyweight,1,1
Serbia,1984,Boxing,Boxing Men's Light-Welterweight,0,1
Serbia,1984,Boxing,Boxing Men's Super-Heavyweight,0,1
Serbia,1984,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0,2
Serbia,1984,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",2,2
Serbia,1984,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0,1
Serbia,1984,Football,Football Men's Football,0,17
Serbia,1984,Handball,Handball Men's Handball,14,14
Serbia,1984,Handball,Handball Women's Handball,15,15
Serbia,1984,Rowing,Rowing Men's Double Sculls,0,2
Serbia,1984,Water Polo,Water Polo Men's Water Polo,13,13
Serbia,1984,Wrestling,"Wrestling Men's Flyweight, Freestyle",1,1
Serbia,1984,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0,1
Serbia,1984,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,1
Serbia,1984,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,1
Serbia,1984,Wrestling,"Wrestling Men's Welterweight, Freestyle",0,1
Serbia,1988,Basketball,Basketball Men's Basketball,0,12
Serbia,1988,Basketball,Basketball Women's Basketball,0,12
Serbia,1988,Boxing,Boxing Men's Light-Heavyweight,0,1
Serbia,1988,Handball,Handball Men's Handball,0,15
Serbia,1988,Rowing,Rowing Men's Coxless Pairs,0,2
Serbia,1988,Shooting,"Shooting Men's Air Rifle, 10 metres",1,1
Serbia,1988,Shooting,"Shooting Women's Air Pistol, 10 metres",1,1
Serbia,1988,Shooting,"Shooting Women's Sporting Pistol, 25 metres",0,1
Serbia,1988,Table Tennis,Table Tennis Men's Doubles,0,2
Serbia,1988,Table Tennis,Table Tennis Women's Doubles,0,2
Serbia,1988,Water Polo,Water Polo Men's Water Polo,13,13
Serbia,1988,Wrestling,"Wrestling Men's Flyweight, Freestyle",0,1
Serbia,2008,Swimming,Swimming Men's 100 metres Butterfly,0,1
Serbia,2008,Tennis,Tennis Men's Singles,0,1
Serbia,2008,Water Polo,Water Polo Men's Water Polo,0,13
Serbia,2012,Shooting,"Shooting Men's Air Pistol, 10 metres",0,1
Serbia,2012,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0,1
Serbia,2012,Taekwondo,Taekwondo Women's Heavyweight,1,1
Serbia,2012,Water Polo,Water Polo Men's Water Polo,0,13
Serbia,2016,Athletics,Athletics Women's Long Jump,0,1
Serbia,2016,Basketball,Basketball Men's Basketball,0,12
Serbia,2016,Basketball,Basketball Women's Basketball,0,12
Serbia,2016,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0,2
